created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness,text
2007-02-12 06:51:49+00:00,5448722,-123.11934000000001,49.249660000000006,Weather Extremes,-0.3722422395706177,neutral,male,2.4606283,not aggressive,@ethank: are they doing a movie together? Ninjas taking on global warming?
2007-02-12 19:12:09+00:00,5462838,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,-0.12952997175129977,believer,male,3.3250158,not aggressive,Canada's Prime Minister Stephen Harper announces a new $1.3bn fund to combat climate change. http://tinyurl.com/2hdbuv
2007-02-14 10:50:36+00:00,5497780,-0.12574000000000002,51.50853000000001,Global stance,0.3499295049905777,believer,male,2.1599507,not aggressive,A breakthrough on climate change deadlock is being sought in a meeting at the US senate. http://tinyurl.com/2us6t9
2007-02-14 14:54:19+00:00,5500970,-111.50098000000001,34.5003,Weather Extremes,-0.545773189163208,neutral,male,-2.213687,not aggressive,Washington cancels vote on global warming bills due to freezing cold...go figure.
2007-02-14 20:23:12+00:00,5507294,-76.30551000000001,40.03788,Weather Extremes,-0.6069861201524734,neutral,male,-4.9403877,not aggressive,Just shoveled driveway/walk AGAIN. Will this madness ever end? I miss global warming...
2007-02-15 13:01:38+00:00,5519358,-0.1276474,51.5073219,Importance of Human Intervantion,-0.00460262461142108,believer,male,1.5019717,not aggressive,Legislators meet for talks in Washington aimed at finding a new global deal to curb climate change. http://tinyurl.com/2cf6t8
2007-02-15 13:02:19+00:00,5519363,-0.1276474,51.5073219,Importance of Human Intervantion,-0.007063178853555174,believer,male,1.5019717,not aggressive,Legislators meet for talks in Washington aimed at finding a new global deal to curb climate change. http://tinyurl.com/2p99l6
2007-02-16 01:43:54+00:00,5531579,-114.06258919999999,51.0534234,Importance of Human Intervantion,0.3233788162469864,neutral,male,6.906876,not aggressive,NULL
2007-02-16 02:10:48+00:00,5531980,-0.12574000000000002,51.50853000000001,Global stance,0.07431280450387436,believer,male,2.9423597000000004,not aggressive,"A new report says people over 50 have the highest carbon footprint, but are also the most keen to combat climate change. http://tinyurl.com/"
2007-02-16 10:51:12+00:00,5536756,-0.12574000000000002,51.50853000000001,Global stance,0.4576026933908463,believer,male,2.9423597000000004,not aggressive,Music stars will take part in eight concerts around the world in July to highlight the threat of global warming. http://tinyurl.com/2pzojg
2007-02-16 15:22:48+00:00,5539932,-0.12574000000000002,51.50853000000001,Global stance,-0.3110920459032058,believer,male,2.9423597000000004,aggressive,"A huge mountain glacier in the Andes could disappear in five years as a result of climate change, an academic warns.     http://tinyurl.com/"
2007-02-16 23:07:55+00:00,5547472,-77.86163859999998,40.794450399999995,Weather Extremes,0.6214392827192943,neutral,female,-8.993566,aggressive,Got my Terrapasses in the mail today. Now I feel a little better about my contributions to global warming.
2007-02-19 00:21:07+00:00,5577833,-0.12574000000000002,51.50853000000001,Seriousness of Gas Emissions,-0.41692347824573517,neutral,male,2.864054,not aggressive,"Britain's official figures for carbon emissions vastly understate its contribution to climate change, a report conclu.. http://tinyurl.com/y"
2007-02-19 00:30:33+00:00,5577919,-0.12574000000000002,51.50853000000001,Donald Trump versus Science,-0.4337625056505203,neutral,male,2.864054,not aggressive,"Britain's official figures for carbon emissions vastly understate its contribution to climate change, a report concludes. http://tinyurl.com"
2007-02-21 18:48:01+00:00,5626819,-78.47668,38.02931,Global stance,0.3047064448833466,believer,male,4.414888,aggressive,"proving that if the southeast was a country, it would rank seventh in the world for its contribution to global warming"
2007-02-21 18:51:28+00:00,5626892,-78.49973472559668,38.0360726,Global stance,-0.4217347447633743,neutral,male,4.414888,aggressive,"finding out that if the southeast was a country, it would rank seventh in its contribution to global warming."
2007-02-22 11:00:31+00:00,5638797,-122.41990609999999,37.7790262,Global stance,0.4832300841808319,neutral,male,-2.0571346,not aggressive,listening to the Archers omnibus from last Sunday - tackeling global climate change is definately mainstream now!
2007-02-23 11:20:50+00:00,5656607,-0.1276474,51.5073219,Global stance,0.40478159371217093,believer,male,4.096515,not aggressive,"Polar research is essential in understanding the risks of climate change, the UK's science minister declares. http://tinyurl.com/36wtld"
2007-02-24 03:40:37+00:00,5671404,-0.1276474,51.5073219,Weather Extremes,-0.7575191590521071,believer,male,3.926739,not aggressive,Bolivian President Evo Morales says a failure to combat global warming has caused floods which killed 40. http://tinyurl.com/24cjx3
2007-02-25 19:23:46+00:00,5692369,-77.3411,38.96872000000001,Weather Extremes,0.15580274274349212,neutral,undefined,-2.418007,aggressive,NULL
2007-03-02 01:10:47+00:00,5784515,-0.1276474,51.5073219,Importance of Human Intervantion,-0.6996459307432175,believer,male,0.66551006,not aggressive,UN Secretary General Ban Ki-moon says global warming poses at least as big a threat to the world as war. http://tinyurl.com/2pbvr8
2007-03-03 15:23:53+00:00,5815448,-97.7788981217745,30.287985550000002,Weather Extremes,-0.25372753328482306,denier,male,-2.74234,not aggressive,@jmoonah : don't even get me started on the whole global warming thing... LOL
2007-03-03 23:36:24+00:00,5822903,-6.24889,53.33306,Weather Extremes,0.762471278500557,believer,male,0.935315,not aggressive,Arrived. There's a presenter on the Weather Channel now defending a blog post she made confirming global warming. Welcome to America!
2007-03-06 05:19:05+00:00,5869934,-97.74306000000001,30.26715,Global stance,-0.3047814074516296,neutral,male,-2.5802965,aggressive,NULL
2007-03-06 11:05:49+00:00,5873884,-0.12574000000000002,51.50853000000001,Weather Extremes,0.6654482052803039,neutral,male,4.004383,not aggressive,NULL
2007-03-06 21:41:16+00:00,5887766,-77.03636999999998,38.89511,Importance of Human Intervantion,-0.35896146297454834,neutral,male,-5.4641523,aggressive,Just finished a meeting about climate change; wondering how I ran out of sunflower seeds.
2007-03-07 11:01:22+00:00,5901292,-0.1276474,51.5073219,Importance of Human Intervantion,0.3263317346572876,neutral,male,2.0369189,not aggressive,"German Chancellor Angela Merkel urges Europe to lead the fight against global warming, ahead of an EU summit. http://tinyurl.com/yt7p6k"
2007-03-07 18:24:32+00:00,5909852,-84.76867320000002,33.5790874,Global stance,-0.7196133857488632,neutral,male,0.86894876,aggressive,"is pondering whether ""climate change"" is such a bad thing."
2007-03-07 23:05:04+00:00,5916898,-121.89058299999999,37.3361905,Global stance,0.09257250680923465,neutral,undefined,1.7118721999999995,not aggressive,Watchdog Earth: Of sports and global warming (Louisville Courier-Journal) http://tinyurl.com/ytm4xx
2007-03-08 01:21:00+00:00,5920058,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,-0.015027977585310891,believer,male,1.8631887,not aggressive,"European leaders, looking to set the pace in the race against global warming, consider tough new targets. http://tinyurl.com/266hdc"
2007-03-08 07:35:43+00:00,5925915,-118.24368000000001,34.05223,Weather Extremes,-0.37462754932244624,neutral,female,2.5380404,aggressive,"*reads brother's thesis on global warming* lol. *writes a post it that says ""you're grammer sucks, btw."""
2007-03-08 16:01:04+00:00,5933596,5.1763900000000005,52.223330000000004,Weather Extremes,-0.668835155248642,believer,male,3.0827353,aggressive,two more reasons to hate global warming: Mosquito's and the lawn that needs cutting way to early ....
2007-03-08 16:11:17+00:00,5933831,-0.1276474,51.5073219,Importance of Human Intervantion,0.3347696255683899,believer,male,1.8631887,not aggressive,The EU Commission president urges national leaders to set a landmark in the fight against global warming. http://tinyurl.com/2crer6
2007-03-08 18:12:58+00:00,5936253,-0.1276474,51.5073219,Importance of Human Intervantion,0.3347696255683899,believer,male,1.8631887,not aggressive,The EU Commission president urges national leaders to set a landmark in the fight against global warming. http://tinyurl.com/2crer6
2007-03-08 21:21:04+00:00,5940181,0.12358169999999999,52.2034823,Donald Trump versus Science,0.7199534842491151,neutral,male,1.9259287,aggressive,NULL
2007-03-08 21:29:10+00:00,5940514,-95.4627651,45.934047899999996,Importance of Human Intervantion,0.44339999556541443,believer,female,-0.97172993,aggressive,Thinking systemic change. Thinking communicators vs. climate change.
2007-03-11 04:40:46+00:00,6550371,-0.12574000000000002,51.50853000000001,Global stance,-0.08371715545654296,neutral,male,3.4926407,aggressive,The Tories reveal plans for a series of green taxes on flights aimed at tackling climate change. http://tinyurl.com/2azso6
2007-03-11 11:01:59+00:00,6607811,-0.1276474,51.5073219,Importance of Human Intervantion,-0.6532038916110992,neutral,male,3.4926407,aggressive,Airlines criticise Tory plans for green taxes on flights aimed at tackling climate change. http://tinyurl.com/2wuvyo
2007-03-11 11:20:21+00:00,6609921,-0.1276474,51.5073219,Importance of Human Intervantion,-0.651993008351326,neutral,male,3.4926407,aggressive,Airlines criticise Tory plans for green taxes on flights aimed at tackling climate change. http://tinyurl.com/2c3e6j
2007-03-12 00:12:06+00:00,6805491,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,-0.3825294454892476,believer,male,3.947979,not aggressive,Gordon Brown will try to seize back the green agenda from the Tories by urging action to tackle climate change. http://tinyurl.com/2cf54z
2007-03-12 08:20:50+00:00,6920201,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,0.13453105063438414,believer,male,3.947979,not aggressive,Chancellor Gordon Brown and Conservative leader David Cameron outline rival visions to tackle climate change. http://tinyurl.com/3cxnxz
2007-03-12 08:44:24+00:00,6923751,-0.1276474,51.5073219,Importance of Human Intervantion,0.16655687959194182,believer,male,3.947979,not aggressive,Chancellor Gordon Brown and Conservative leader David Cameron outline rival visions to tackle climate change. http://tinyurl.com/3yzz88
2007-03-13 04:20:54+00:00,7269261,-0.1276474,51.5073219,Seriousness of Gas Emissions,-0.5253711588382721,believer,male,2.28582,not aggressive,The government will seek a 60% cut in UK carbon dioxide emissions by 2050 in its plan to tackle global warming. http://tinyurl.com/2ewnc5
2007-03-13 06:10:27+00:00,7293441,-0.12574000000000002,51.50853000000001,Seriousness of Gas Emissions,-0.5238330907821656,believer,male,2.28582,not aggressive,The government will seek a 60% cut in UK carbon dioxide emissions by 2050 in its plan to tackle global warming. http://tinyurl.com/yv6alj
2007-03-13 23:03:07+00:00,7581801,-122.41990609999999,37.7790262,Weather Extremes,-0.4336035571575166,denier,male,4.5855503,aggressive,@cubrilovic - this anti-global warming docco is crap :P
2007-03-14 21:21:58+00:00,7929981,-78.49973472559668,38.0360726,Weather Extremes,0.09920833942890167,neutral,male,9.466007,aggressive,About to grill!  Go global warming!
2007-03-14 22:01:34+00:00,7942241,-117.16277279999998,32.7174202,Weather Extremes,0.541883168164889,denier,male,1.0449519,aggressive,"at last, nuclear winter... so much for that darned global warming"
2007-03-15 01:00:24+00:00,7997781,-0.1276474,51.5073219,Global stance,0.206580224609375,believer,male,1.1931409,not aggressive,US carmakers say they need help in tackling the challenges the industry is facing set by global warming. http://tinyurl.com/36yvrk
2007-03-15 10:31:51+00:00,8120951,-0.12574000000000002,51.50853000000001,Politics,-0.482886865735054,neutral,male,1.1931409,not aggressive,Former US vice president Al Gore calls on investors to consider climate change factors when buying stocks. http://tinyurl.com/253j7k
2007-03-16 01:11:41+00:00,8438071,-0.12574000000000002,51.50853000000001,Importance of Human Intervantion,0.37317681312561035,believer,male,1.8069937,not aggressive,Ministers from G8 nations meet in Germany to discuss a global response to climate change. http://tinyurl.com/ynuvhz
2007-03-16 01:26:56+00:00,8441381,-0.1276474,51.5073219,Importance of Human Intervantion,0.39218297600746155,believer,male,1.8069937,not aggressive,Ministers from G8 nations meet in Germany to discuss a global response to climate change. http://tinyurl.com/2z6ubl
2007-03-16 10:01:54+00:00,8527031,-121.89058299999999,37.3361905,Donald Trump versus Science,-0.4629692755937576,believer,undefined,6.2076910000000005,not aggressive,Record January temperatures fuel global warming fears (AFP via Yahoo! News) http://tinyurl.com/2f59l4
2007-03-16 16:48:43+00:00,8640031,-75.1521195,40.1023326,Weather Extremes,0.08928989312648775,denier,male,-2.4732797000000004,aggressive,"Hooray for global warming!  Wait, ""thunder sleet""?  ...The heck?"
2007-03-16 19:11:10+00:00,8686211,-74.00596999999998,40.714270000000006,Weather Extremes,-0.3758165721654892,neutral,female,-2.6109533,not aggressive,NULL
2007-03-16 19:26:44+00:00,8691121,-117.85311000000002,33.78779,Seriousness of Gas Emissions,-0.4920796486139297,believer,female,4.6093015999999984,aggressive,NULL
2007-03-17 01:01:05+00:00,8796491,-0.12574000000000002,51.50853000000001,Global stance,-0.5171171283721924,neutral,male,4.366388,aggressive,"Two leading UK climate researchers say ""overplaying"" the global warming message risks confusing the public. http://tinyurl.com/2q9y3f"
2007-03-17 01:02:02+00:00,8796821,-0.12574000000000002,51.50853000000001,Global stance,-0.5164718782901764,neutral,male,4.366388,aggressive,"Two leading UK climate researchers say ""overplaying"" the global warming message risks confusing the public. http://tinyurl.com/2v4gv4"
2007-03-17 16:21:25+00:00,8960981,6.6327025,46.5218269,Weather Extremes,0.014822151803970368,neutral,male,1.9531922,aggressive,"Watching a documentary about global warming, hatting that nothing else is on"
2007-03-19 05:16:29+00:00,9542461,-122.33006239999999,47.6038321,Weather Extremes,0.1663099209547043,neutral,male,2.1994555,aggressive,Feels like global warming to me.
2007-03-19 17:21:37+00:00,9732201,-0.12574000000000002,51.50853000000001,Seriousness of Gas Emissions,-0.6142652288198471,neutral,male,-2.3600519,aggressive,"The pre-Budget report was ""grossly inadequate"" in its efforts to tackle global warming, a senior Tory says. http://tinyurl.com/282s6a"
2007-03-20 00:30:56+00:00,9840761,-0.12574000000000002,51.50853000000001,Global stance,-0.49248235738277435,believer,male,-3.0661561,not aggressive,"Dams, shipping, pollution and climate change are among the threats to major rivers, a report concludes. http://tinyurl.com/2s5m8n"
2007-03-20 01:20:48+00:00,9860761,-0.12574000000000002,51.50853000000001,Global stance,-0.49643369829654693,believer,male,-3.0661561,not aggressive,"Dams, shipping, pollution and climate change are among the threats to major rivers, a report concludes. http://tinyurl.com/2gqx66"
2007-03-20 17:08:47+00:00,10107481,-74.0060152,40.7127281,Weather Extremes,-0.5826315052986145,neutral,female,-1.2646699,aggressive,NULL
2007-03-20 18:52:15+00:00,10138541,-122.33006239999999,47.6038321,Importance of Human Intervantion,0.3393739014863968,believer,male,-1.6108068000000002,not aggressive,NULL
2007-03-21 00:38:26+00:00,10255751,-122.41990609999999,37.7790262,Seriousness of Gas Emissions,0.5283036793708802,neutral,male,-0.6205893,aggressive,global warming project for school
2007-03-21 13:59:07+00:00,10483901,-86.12749000000002,40.042820000000006,Weather Extremes,-0.2019369233290354,neutral,male,3.859650100000001,not aggressive,@BucketCorey : Don't get me started on the whole global warming thing.... LOL
2007-03-21 23:30:32+00:00,10746521,-0.12574000000000002,51.50853000000001,Politics,-0.31202884361743927,believer,male,-3.2652094,aggressive,Former US Vice-President Al Gore testifies in Congress about the need to counter global warming. http://tinyurl.com/ypgky5
2007-03-21 23:31:07+00:00,10746841,-0.12574000000000002,51.50853000000001,Politics,-0.29988891229629516,believer,male,-3.2652094,aggressive,Former US Vice-President Al Gore testifies in Congress about the need to counter global warming. http://tinyurl.com/2u92yo
2007-03-22 03:33:26+00:00,10841691,-85.66786390000001,42.96324050000001,Weather Extremes,-0.43128840124607076,neutral,male,8.6718445,aggressive,"wow, it is really hot in here. sudden climate change: causes t-storms and makes me uncomfortable. going to bed"
2007-03-22 04:26:58+00:00,10860171,-81.40233559999999,40.875890999999996,Importance of Human Intervantion,0.48925898373126975,believer,male,8.178496,not aggressive,Pondering the international political debate surrounding global climate change in the next 25 years.  Where will it go? Is CO2 it?  Or more?
2007-03-22 17:20:00+00:00,11109271,-81.40233559999999,40.875890999999996,Ideological Positions on Global Warming,0.05544525384902954,neutral,male,8.178496,aggressive,Solving the global climate change problem... then Freebirds (don't tell the wife)!  Perhaps even an Arcade Fire purchase (don't tell again)!
2007-03-22 18:16:50+00:00,11132721,-73.58781,45.508840000000006,Global stance,0.02957431972026825,believer,male,4.1437707,aggressive,At the AL GORE and DAVID SUZUKI event at Palais Des Congres in Montreal - climate change is the issue
2007-03-23 19:20:53+00:00,11697711,-81.69541000000001,41.499500000000005,Seriousness of Gas Emissions,-0.5352404546022416,neutral,female,5.833805,not aggressive,"recovering from lunch with my cousin, who is not convinced that global warming is actually a problem or that all scientists confirm it. eep!"
2007-03-24 01:21:34+00:00,11851141,-122.27080000000001,37.804370000000006,Donald Trump versus Science,-0.4881642013788223,neutral,female,1.2359344,aggressive,"LaRouche douches are ""refuting global warming."" Uh huh."
2007-03-24 13:03:07+00:00,12016531,-9.208969409268295,38.65374105,Weather Extremes,0.6792730071067811,neutral,male,-1.1806747,not aggressive,"Just came back from a walk on the beach. Still a bit windy, but rather nice. I guess global warming is fuxxoring weather."
2007-03-25 19:50:35+00:00,12593471,-121.9885719,37.54826970000001,Weather Extremes,0.0672361965417862,neutral,male,1.3044682,aggressive,I mean to alleviate global warming.
2007-03-25 19:50:54+00:00,12593611,-121.9885719,37.54826970000001,Significance of Pollution Awareness Events,0.5269721563100815,believer,male,1.3044682,not aggressive,Going to check out some trees at costco fremont later.  Finally going to plant trees in our backyard.  Our contribution to global warming.
2007-03-26 00:02:46+00:00,12694611,-90.19789,38.62727,Weather Extremes,0.5312342278991427,neutral,male,11.473379,not aggressive,we are crazy busy right now- the weather is in our favor- eh the global warming
2007-03-26 12:41:53+00:00,12951041,-1.57566,54.77676,Weather Extremes,0.7353533827066422,neutral,male,2.1503284,not aggressive,Enjoying the sun wishing global warming would get a move on!
2007-03-27 09:26:56+00:00,13515691,12.6136,56.036060000000006,Politics,0.09100907113287184,believer,female,4.1593566,not aggressive,"@kosmar and others, it would be so cool if you would put down your thoughts on climate change in my greenmeme"
2007-03-27 19:10:36+00:00,13789321,-0.1276474,51.5073219,Importance of Human Intervantion,0.03673990423679352,believer,male,1.9387677,aggressive,"Dealing with climate change could bring a ""peace dividend"", Environment Secretary David Miliband says. http://tinyurl.com/2pgasj"
2007-03-29 10:51:23+00:00,14956901,-0.12574000000000002,51.50853000000001,Global stance,-0.07482628648281098,believer,male,-0.34867459999999995,not aggressive,"Australia launches a fund to protect the world's forests, in a bid to tackle illegal logging and global warming. http://tinyurl.com/3ycs4k"
2007-03-29 20:48:23+00:00,15340231,-122.04,37.37,Weather Extremes,0.07976293077468873,believer,male,0.31127462,not aggressive,NULL
2007-03-29 20:49:08+00:00,15340691,-122.04,37.37,Ideological Positions on Global Warming,-0.021995484828948975,neutral,male,0.31127462,not aggressive,NULL
2007-03-30 18:19:25+00:00,16077171,-1.1697897,54.528038599999995,Donald Trump versus Science,-0.4505437050819397,neutral,male,1.0197375,aggressive,"bike puncture this morning, had to go back home and drive in instead, listening to anti-car global warming phone-in on KQED."
2007-03-31 10:30:31+00:00,16493821,-0.12574000000000002,51.50853000000001,Weather Extremes,0.4161739613056183,believer,male,2.0369377,not aggressive,"Residents in Sydney, Australia, turn lights out across the city to try to raise awareness of global warming. http://tinyurl.com/3e5k3n"
2007-03-31 12:16:59+00:00,16521441,-80.84313,35.22709000000001,Global stance,-0.40481503605842595,denier,male,2.5493321,not aggressive,Sydney in climate change blackout /CNN.com Recently Published/Updated/ - Read full story for ... http://tinyurl.com/2rwzab /FeedBlitz
2007-04-01 17:40:30+00:00,17137571,-97.74306000000001,30.26715,Weather Extremes,-0.38922165677547454,neutral,male,0.5710354999999999,aggressive,"Woke up this morning, and I've decided in order to reverse global warming, I will only eat vegetarian sushi from now on."
2007-04-01 23:29:09+00:00,17300831,-81.29867,28.948880000000003,Weather Extremes,-0.644068473315239,neutral,male,1.049634,aggressive,"At work on a Sunday, after several different systems on different networks all decided to get drunk. I blame global warming."
2007-04-02 17:16:29+00:00,17799981,-80.84313,35.22709000000001,Donald Trump versus Science,-0.4181715582370758,believer,male,6.6798954,not aggressive,Automakers urge economy-wide approach to global warming /CNN.com Recently Published/Updated/ http://tinyurl.com/33osj7 /FeedBlitz
2007-04-02 18:55:05+00:00,17860241,-149.68090899999999,64.44596130000001,Seriousness of Gas Emissions,-0.4222353215456009,believer,female,1.0895218999999998,not aggressive,"just found globalwarming twitterer while searching for twitters about Alaska. yes, global warming is wreaking havoc up here."
